year,title,genre
2010,The Fighter,Sport
2010,The Town,Crime
2010,The Town,Drama
2010,The Town,Thriller
2010,Prince of Persia: The Sands of Time,Action
2010,Prince of Persia: The Sands of Time,Fantasy
2010,RED,Action
2010,RED,Comedy
2010,RED,Crime
2010,Percy Jackson & the Olympians: The Lightning Thief,Adventure
2010,Percy Jackson & the Olympians: The Lightning Thief,Family
2010,Percy Jackson & the Olympians: The Lightning Thief,Fantasy
2010,Paranormal Activity 2,Horror
2010,Unstoppable,Action
2010,Unstoppable,Thriller
2010,Eat Pray Love,Drama
2010,Eat Pray Love,Romance
2010,Dear John,Drama
2010,Dear John,Romance
2010,Dear John,War
2010,The A-Team,Action
2010,The A-Team,Adventure
2010,The A-Team,Thriller
2010,Knight and Day,Action
2010,Knight and Day,Adventure
2010,Knight and Day,Comedy
2010,Dinner for Schmucks,Comedy
2010,The Tourist,Action
2010,The Tourist,Adventure
2010,The Tourist,Crime
2010,The Bounty Hunter,Action
2010,The Bounty Hunter,Comedy
2010,The Bounty Hunter,Romance
2010,Diary of a Wimpy Kid,Comedy
2010,Diary of a Wimpy Kid,Drama
2010,Diary of a Wimpy Kid,Family
2010,The Sorcerer's Apprentice,Action
2010,The Sorcerer's Apprentice,Adventure
2010,The Sorcerer's Apprentice,Family
2010,A Nightmare on Elm Street,Crime
2010,A Nightmare on Elm Street,Drama
2010,A Nightmare on Elm Street,Horror
2011,Harry Potter and the Deathly Hallows: Part 2,Adventure
2011,Harry Potter and the Deathly Hallows: Part 2,Drama
2011,Harry Potter and the Deathly Hallows: Part 2,Fantasy
2011,Transformers: Dark of the Moon,Action
2011,Transformers: Dark of the Moon,Adventure
2011,Transformers: Dark of the Moon,Sci-Fi
2011,The Twilight Saga: Breaking Dawn - Part 1,Action
2011,The Twilight Saga: Breaking Dawn - Part 1,Adventure
2011,The Twilight Saga: Breaking Dawn - Part 1,Drama
2011,The Hangover Part II,Comedy
2011,Pirates of the Caribbean: On Stranger Tides,Action
2011,Pirates of the Caribbean: On Stranger Tides,Adventure
2011,Pirates of the Caribbean: On Stranger Tides,Fantasy
2011,Fast Five,Action
2011,Fast Five,Adventure
2011,Fast Five,Thriller
2011,Mission: Impossible - Ghost Protocol,Action
2011,Mission: Impossible - Ghost Protocol,Adventure
2011,Mission: Impossible - Ghost Protocol,Thriller
2011,Cars 2,Animation
2011,Cars 2,Adventure
2011,Cars 2,Comedy
2011,Sherlock Holmes: A Game of Shadows,Action
2011,Sherlock Holmes: A Game of Shadows,Adventure
2011,Sherlock Holmes: A Game of Shadows,Crime
2011,Thor,Action
2011,Thor,Adventure
2011,Thor,Fantasy
2011,Rise of the Planet of the Apes,Action
2011,Rise of the Planet of the Apes,Drama
2011,Rise of the Planet of the Apes,Sci-Fi
2011,Captain America: The First Avenger,Action
2011,Captain America: The First Avenger,Adventure
2011,Captain America: The First Avenger,Sci-Fi
2011,The Help,Drama
2011,Bridesmaids,Comedy
2011,Bridesmaids,Romance
2011,Kung Fu Panda 2,Animation
2011,Kung Fu Panda 2,Action
2011,Kung Fu Panda 2,Adventure
2011,Puss in Boots,Animation
2011,Puss in Boots,Adventure
2011,Puss in Boots,Comedy
2011,X: First Class,Action
2011,X: First Class,Adventure
2011,X: First Class,Sci-Fi
2011,Rio,Animation
2011,Rio,Adventure
2011,Rio,Comedy
2011,The Smurfs,Animation
2011,The Smurfs,Adventure
2011,The Smurfs,Comedy
2011,Alvin and the Chipmunks: Chipwrecked,Animation
2011,Alvin and the Chipmunks: Chipwrecked,Adventure
2011,Alvin and the Chipmunks: Chipwrecked,Comedy
2011,Super 8,Action
2011,Super 8,Mystery
2011,Super 8,Sci-Fi
2011,Rango,Animation
2011,Rango,Adventure
2011,Rango,Comedy
2011,Horrible Bosses,Comedy
2011,Horrible Bosses,Crime
2011,Green Lantern,Action
2011,Green Lantern,Adventure
2011,Green Lantern,Sci-Fi
2011,Hop,Animation
2011,Hop,Adventure
2011,Hop,Comedy
2011,Paranormal Activity 3,Horror
2011,Paranormal Activity 3,Mystery
2011,Paranormal Activity 3,Thriller
2011,Just Go with It,Comedy
2011,Just Go with It,Romance
2011,The Girl with the Dragon Tattoo,Crime
2011,The Girl with the Dragon Tattoo,Drama
2011,The Girl with the Dragon Tattoo,Mystery
2011,Bad Teacher,Comedy
2011,Bad Teacher,Romance
2011,Cowboys & Aliens,Action
2011,Cowboys & Aliens,Sci-Fi
2011,Cowboys & Aliens,Thriller
2011,Gnomeo & Juliet,Animation
2011,Gnomeo & Juliet,Adventure
2011,Gnomeo & Juliet,Comedy
2011,The Green Hornet,Action
2011,The Green Hornet,Comedy
2011,The Muppets,Adventure
2011,The Muppets,Comedy
2011,The Muppets,Family
2011,Real Steel,Action
2011,Real Steel,Drama
2011,Real Steel,Family
2011,"Crazy, Stupid, Love.",Comedy
2011,"Crazy, Stupid, Love.",Drama
2011,"Crazy, Stupid, Love.",Romance
2011,Battle Los Angeles,Action
2011,Battle Los Angeles,Sci-Fi
2011,Immortals,Action
2011,Immortals,Drama
2011,Immortals,Fantasy
2011,The Descendants,Comedy
2011,The Descendants,Drama
2011,Zookeeper,Comedy
2011,Zookeeper,Family
2011,Zookeeper,Fantasy
2011,War Horse,Action
2011,War Horse,Adventure
2011,War Horse,Drama
2011,Limitless,Sci-Fi
2011,Limitless,Thriller
2011,Tower Heist,Action
2011,Tower Heist,Comedy
2011,Tower Heist,Crime
2011,The Adventures of Tintin,Animation
2011,The Adventures of Tintin,Action
2011,The Adventures of Tintin,Adventure
2011,Contagion,Action
2011,Contagion,Drama
2011,Contagion,Sci-Fi
2011,We Bought a Zoo,Comedy
2011,We Bought a Zoo,Drama
2011,We Bought a Zoo,Family
2011,Moneyball,Biography
2011,Moneyball,Drama
2011,Moneyball,Sport
2011,Jack and Jill,Comedy
2011,Hugo,Drama
2011,Hugo,Family
2011,Hugo,Fantasy
2011,Dolphin Tale,Drama
2011,Dolphin Tale,Family
2011,No Strings Attached,Comedy
2011,No Strings Attached,Romance
2012,The Avengers,Action
2012,The Avengers,Adventure
2012,The Avengers,Sci-Fi
2012,The Dark Knight Rises,Action
2012,The Dark Knight Rises,Adventure
2012,The Hunger Games,Action
2012,The Hunger Games,Adventure
2012,The Hunger Games,Sci-Fi
2012,Skyfall,Action
2012,Skyfall,Adventure
2012,Skyfall,Thriller
2012,The Hobbit: An Unexpected Journey,Adventure
2012,The Hobbit: An Unexpected Journey,Family
2012,The Hobbit: An Unexpected Journey,Fantasy
2012,The Twilight Saga: Breaking Dawn - Part 2,Adventure
2012,The Twilight Saga: Breaking Dawn - Part 2,Drama
2012,The Twilight Saga: Breaking Dawn - Part 2,Fantasy
2012,The Amazing Spider-Man,Action
2012,The Amazing Spider-Man,Sci-Fi
2012,Brave,Animation
2012,Brave,Adventure
2012,Brave,Comedy
2012,Ted,Comedy
2012,Madagascar 3: Europe's Most Wanted,Animation
2012,Madagascar 3: Europe's Most Wanted,Adventure
2012,Madagascar 3: Europe's Most Wanted,Comedy
2012,The Lorax,Animation
2012,The Lorax,Adventure
2012,The Lorax,Comedy
2012,Wreck-It Ralph,Animation
2012,Wreck-It Ralph,Adventure
2012,Wreck-It Ralph,Comedy
2012,Lincoln,Biography
2012,Lincoln,Drama
2012,Lincoln,History
2012,Men in Black 3,Action
2012,Men in Black 3,Adventure
2012,Men in Black 3,Comedy
2012,Django Unchained,Drama
2012,Django Unchained,Western
2012,Ice Age: Continental Drift,Animation
2012,Ice Age: Continental Drift,Adventure
2012,Ice Age: Continental Drift,Comedy
2012,Snow White and the Huntsman,Action
2012,Snow White and the Huntsman,Adventure
2012,Snow White and the Huntsman,Drama
2012,Les Misérables,Drama
2012,Les Misérables,History
2012,Les Misérables,Musical
2012,Hotel Transylvania,Animation
2012,Hotel Transylvania,Comedy
2012,Hotel Transylvania,Family
2012,Taken 2,Action
2012,Taken 2,Thriller
2012,21 Jump Street,Action
2012,21 Jump Street,Comedy
2012,21 Jump Street,Crime
2012,Argo,Biography
2012,Argo,Drama
2012,Argo,Thriller
2012,Silver Linings Playbook,Comedy
2012,Silver Linings Playbook,Drama
2012,Silver Linings Playbook,Romance
2012,Prometheus,Adventure
2012,Prometheus,Mystery
2012,Prometheus,Sci-Fi
2012,Safe House,Action
2012,Safe House,Thriller
2012,The Vow,Drama
2012,The Vow,Romance
2012,Life of Pi,Adventure
2012,Life of Pi,Drama
2012,Life of Pi,Fantasy
2012,Magic Mike,Comedy
2012,Magic Mike,Drama
2012,The Bourne Legacy,Action
2012,The Bourne Legacy,Adventure
2012,The Bourne Legacy,Thriller
2012,Journey 2: The Mysterious Island,Action
2012,Journey 2: The Mysterious Island,Adventure
2012,Journey 2: The Mysterious Island,Comedy
2012,Rise of the Guardians,Animation
2012,Rise of the Guardians,Action
2012,Rise of the Guardians,Adventure
2012,Zero Dark Thirty,Drama
2012,Zero Dark Thirty,Thriller
2012,Flight,Drama
2012,Flight,Thriller
2012,Think Like a Man,Comedy
2012,Think Like a Man,Romance
2012,The Campaign,Comedy
2012,The Expendables 2,Action
2012,The Expendables 2,Adventure
2012,The Expendables 2,Thriller
2012,Wrath of the Titans,Action
2012,Wrath of the Titans,Adventure
2012,Wrath of the Titans,Fantasy
2012,Jack Reacher,Action
2012,Jack Reacher,Crime
2012,Jack Reacher,Thriller
2012,Dark Shadows,Comedy
2012,Dark Shadows,Fantasy
2012,Dark Shadows,Horror
2012,Parental Guidance,Comedy
2012,Parental Guidance,Family
2012,John Carter,Action
2012,John Carter,Adventure
2012,John Carter,Sci-Fi
2012,Act of Valor,Action
2012,Act of Valor,Adventure
2012,Act of Valor,Drama
2012,This Is 40,Comedy
2012,This Is 40,Romance
2012,Contraband,Action
2012,Contraband,Crime
2012,Contraband,Drama
2012,Looper,Action
2012,Looper,Crime
2012,Looper,Drama
2012,Madea's Witness Protection,Comedy
2012,Madea's Witness Protection,Crime
2012,Madea's Witness Protection,Drama
2012,Battleship,Action
2012,Battleship,Adventure
2012,Battleship,Sci-Fi
2012,Pitch Perfect,Comedy
2012,Pitch Perfect,Music
2012,Pitch Perfect,Romance
2012,Mirror Mirror,Adventure
2012,Mirror Mirror,Comedy
2012,Mirror Mirror,Drama
2012,Chronicle,Drama
2012,Chronicle,Sci-Fi
2012,Chronicle,Thriller
2013,The Hunger Games: Catching Fire,Action
2013,The Hunger Games: Catching Fire,Adventure
2013,The Hunger Games: Catching Fire,Sci-Fi
2013,Iron Man Three,Action
2013,Iron Man Three,Adventure
2013,Iron Man Three,Sci-Fi
2013,Frozen,Animation
2013,Frozen,Adventure
2013,Frozen,Comedy
2013,Despicable Me 2,Animation
2013,Despicable Me 2,Adventure
2013,Despicable Me 2,Comedy
2013,Man of Steel,Action
2013,Man of Steel,Adventure
2013,Man of Steel,Sci-Fi
2013,Gravity,Drama
2013,Gravity,Sci-Fi
2013,Gravity,Thriller
2013,Monsters University,Animation
2013,Monsters University,Adventure
2013,Monsters University,Comedy
2013,The Hobbit: The Desolation of Smaug,Adventure
2013,The Hobbit: The Desolation of Smaug,Fantasy
2013,Furious 6,Action
2013,Furious 6,Adventure
2013,Furious 6,Thriller
2013,Oz the Great and Powerful,Adventure
2013,Oz the Great and Powerful,Family
2013,Oz the Great and Powerful,Fantasy
2013,Star Trek Into Darkness,Action
2013,Star Trek Into Darkness,Adventure
2013,Star Trek Into Darkness,Sci-Fi
2013,Thor: The Dark World,Action
2013,Thor: The Dark World,Adventure
2013,Thor: The Dark World,Fantasy
2013,World War Z,Action
2013,World War Z,Adventure
2013,World War Z,Horror
2013,The Croods,Animation
2013,The Croods,Action
2013,The Croods,Adventure
2013,The Heat,Action
2013,The Heat,Comedy
2013,The Heat,Crime
2013,We're the Millers,Comedy
2013,We're the Millers,Crime
2013,American Hustle,Crime
2013,American Hustle,Drama
2013,The Great Gatsby,Drama
2013,The Great Gatsby,Romance
2013,The Conjuring,Horror
2013,The Conjuring,Mystery
2013,The Conjuring,Thriller
2013,Identity Thief,Comedy
2013,Identity Thief,Crime
2013,Identity Thief,Drama
2013,Grown Ups 2,Comedy
2013,The Wolverine,Action
2013,The Wolverine,Adventure
2013,The Wolverine,Sci-Fi
2013,Anchorman 2: The Legend Continues,Comedy
2013,Lone Survivor,Action
2013,Lone Survivor,Biography
2013,Lone Survivor,Drama
2013,G.I. Joe: Retaliation,Action
2013,G.I. Joe: Retaliation,Adventure
2013,G.I. Joe: Retaliation,Sci-Fi
2013,Cloudy with a Chance of Meatballs 2,Animation
2013,Cloudy with a Chance of Meatballs 2,Adventure
2013,Cloudy with a Chance of Meatballs 2,Comedy
2013,Now You See Me,Crime
2013,Now You See Me,Mystery
2013,Now You See Me,Thriller
2013,The Wolf of Wall Street,Biography
2013,The Wolf of Wall Street,Crime
2013,The Wolf of Wall Street,Drama
2013,The Butler,Biography
2013,The Butler,Drama
2013,The Hangover Part III,Comedy
2013,Epic,Animation
2013,Epic,Adventure
2013,Epic,Family
2013,Captain Phillips,Biography
2013,Captain Phillips,Crime
2013,Captain Phillips,Drama
2013,Bad Grandpa,Comedy
2013,Pacific Rim,Action
2013,Pacific Rim,Adventure
2013,Pacific Rim,Sci-Fi
2013,This Is the End,Comedy
2013,Olympus Has Fallen,Action
2013,Olympus Has Fallen,Thriller
2013,42,Biography
2013,42,Drama
2013,42,Sport
2013,Elysium,Action
2013,Elysium,Drama
2013,Elysium,Sci-Fi
2013,Planes,Animation
2013,Planes,Adventure
2013,Planes,Comedy
2013,The Lone Ranger,Action
2013,The Lone Ranger,Adventure
2013,The Lone Ranger,Comedy
2013,Oblivion,Action
2013,Oblivion,Adventure
2013,Oblivion,Sci-Fi
2013,Insidious: Chapter 2,Horror
2013,Insidious: Chapter 2,Mystery
2013,Insidious: Chapter 2,Thriller
2013,Saving Mr. Banks,Biography
2013,Saving Mr. Banks,Comedy
2013,Saving Mr. Banks,Drama
2013,Turbo,Animation
2013,Turbo,Adventure
2013,Turbo,Comedy
2013,2 Guns,Action
2013,2 Guns,Comedy
2013,2 Guns,Thriller
2013,White House Down,Action
2013,White House Down,Drama
2013,White House Down,Thriller
2013,Safe Haven,Drama
2013,Safe Haven,Romance
2013,Safe Haven,Thriller
2013,The Smurfs 2,Animation
2013,The Smurfs 2,Adventure
2013,The Smurfs 2,Comedy
2013,The Best Man Holiday,Comedy
2013,The Best Man Holiday,Drama
2013,Percy Jackson: Sea of Monsters,Adventure
2013,Percy Jackson: Sea of Monsters,Family
2013,Percy Jackson: Sea of Monsters,Fantasy
2014,American Sniper,Action
2014,American Sniper,Biography
2014,American Sniper,Drama
2014,The Hunger Games: Mockingjay - Part 1,Action
2014,The Hunger Games: Mockingjay - Part 1,Adventure
2014,The Hunger Games: Mockingjay - Part 1,Sci-Fi
2014,Guardians of the Galaxy,Action
2014,Guardians of the Galaxy,Adventure
2014,Guardians of the Galaxy,Comedy
2014,Captain America: The Winter Soldier,Action
2014,Captain America: The Winter Soldier,Adventure
2014,Captain America: The Winter Soldier,Sci-Fi
2014,The Lego Movie,Animation
2014,The Lego Movie,Action
2014,The Lego Movie,Adventure
2014,The Hobbit: The Battle of the Five Armies,Adventure
2014,The Hobbit: The Battle of the Five Armies,Fantasy
2014,Transformers: Age of Extinction,Action
2014,Transformers: Age of Extinction,Adventure
2014,Transformers: Age of Extinction,Sci-Fi
2014,Maleficent,Action
2014,Maleficent,Adventure
2014,Maleficent,Family
2014,X-Men: Days of Future Past,Action
2014,X-Men: Days of Future Past,Adventure
2014,X-Men: Days of Future Past,Sci-Fi
2014,Big Hero 6,Animation
2014,Big Hero 6,Action
2014,Big Hero 6,Adventure
2014,Dawn of the Planet of the Apes,Action
2014,Dawn of the Planet of the Apes,Adventure
2014,Dawn of the Planet of the Apes,Drama
2014,The Amazing Spider-Man 2,Action
2014,The Amazing Spider-Man 2,Adventure
2014,The Amazing Spider-Man 2,Sci-Fi
2014,Godzilla,Action
2014,Godzilla,Adventure
2014,Godzilla,Sci-Fi
2014,22 Jump Street,Action
2014,22 Jump Street,Comedy
2014,22 Jump Street,Crime
2014,Teenage Mutant Ninja Turtles,Action
2014,Teenage Mutant Ninja Turtles,Adventure
2014,Teenage Mutant Ninja Turtles,Comedy
2014,Interstellar,Adventure
2014,Interstellar,Drama
2014,Interstellar,Sci-Fi
2014,How to Train Your Dragon 2,Animation
2014,How to Train Your Dragon 2,Action
2014,How to Train Your Dragon 2,Adventure
2014,Gone Girl,Drama
2014,Gone Girl,Mystery
2014,Gone Girl,Thriller
2014,Divergent,Action
2014,Divergent,Adventure
2014,Divergent,Mystery
2014,Neighbors,Comedy
2014,Ride Along,Action
2014,Ride Along,Comedy
2014,Ride Along,Crime
2014,Rio 2,Animation
2014,Rio 2,Adventure
2014,Rio 2,Comedy
2014,Kingsman: The Secret Service,Action
2014,Kingsman: The Secret Service,Adventure
2014,Kingsman: The Secret Service,Comedy
2014,Into the Woods,Adventure
2014,Into the Woods,Comedy
2014,Into the Woods,Drama
2014,Lucy,Action
2014,Lucy,Sci-Fi
2014,Lucy,Thriller
2014,The Fault in Our Stars,Drama
2014,The Fault in Our Stars,Romance
2014,Unbroken,Biography
2014,Unbroken,Drama
2014,Unbroken,Sport
2014,Night at the Museum: Secret of the Tomb,Adventure
2014,Night at the Museum: Secret of the Tomb,Comedy
2014,Night at the Museum: Secret of the Tomb,Family
2014,Mr. Peabody & Sherman,Animation
2014,Mr. Peabody & Sherman,Adventure
2014,Mr. Peabody & Sherman,Comedy
2014,300: Rise of an Empire,Action
2014,300: Rise of an Empire,Drama
2014,The Maze Runner,Action
2014,The Maze Runner,Mystery
2014,The Maze Runner,Sci-Fi
2014,The Equalizer,Action
2014,The Equalizer,Crime
2014,The Equalizer,Thriller
2014,Noah,Action
2014,Noah,Adventure
2014,Noah,Drama
2014,Edge of Tomorrow,Action
2014,Edge of Tomorrow,Sci-Fi
2014,Non-Stop,Action
2014,Non-Stop,Mystery
2014,Non-Stop,Thriller
2014,Heaven Is for Real,Biography
2014,Heaven Is for Real,Drama
2014,Heaven Is for Real,Family
2014,The Imitation Game,Biography
2014,The Imitation Game,Drama
2014,The Imitation Game,Thriller
2014,Taken 3,Action
2014,Taken 3,Thriller
2014,Dumb and Dumber To,Comedy
2014,Annie,Comedy
2014,Annie,Drama
2014,Annie,Family
2014,Fury,Action
2014,Fury,Drama
2014,Fury,War
2014,Tammy,Comedy
2014,Tammy,Romance
2014,Annabelle,Horror
2014,Annabelle,Mystery
2014,Annabelle,Thriller
2014,The Other Woman,Comedy
2014,The Other Woman,Romance
2014,Penguins of Madagascar,Animation
2014,Penguins of Madagascar,Adventure
2014,Penguins of Madagascar,Comedy
2014,Let's Be Cops,Action
2014,Let's Be Cops,Comedy
2014,Let's Be Cops,Crime
2014,The Monuments Men,Comedy
2014,The Monuments Men,Drama
2014,The Monuments Men,History
2014,Paddington,Adventure
2014,Paddington,Comedy
2014,Paddington,Family
2014,Hercules,Action
2014,Hercules,Adventure
2014,Hercules,Fantasy
2014,The Purge: Anarchy,Action
2014,The Purge: Anarchy,Horror
2014,The Purge: Anarchy,Sci-Fi
2015,Star Wars: Episode VII - The Force Awakens,Action
2015,Star Wars: Episode VII - The Force Awakens,Adventure
2015,Star Wars: Episode VII - The Force Awakens,Sci-Fi
2015,Jurassic World,Action
2015,Jurassic World,Adventure
2015,Jurassic World,Sci-Fi
2015,Avengers: Age of Ultron,Action
2015,Avengers: Age of Ultron,Adventure
2015,Avengers: Age of Ultron,Sci-Fi
2015,Inside Out,Animation
2015,Inside Out,Adventure
2015,Inside Out,Comedy
2015,Furious 7,Action
2015,Furious 7,Adventure
2015,Furious 7,Thriller
2015,Minions,Animation
2015,Minions,Adventure
2015,Minions,Comedy
2015,The Hunger Games: Mockingjay - Part 2,Action
2015,The Hunger Games: Mockingjay - Part 2,Adventure
2015,The Hunger Games: Mockingjay - Part 2,Sci-Fi
2015,The Martian,Adventure
2015,The Martian,Drama
2015,The Martian,Sci-Fi
2015,Cinderella,Drama
2015,Cinderella,Family
2015,Cinderella,Fantasy
2015,Spectre,Action
2015,Spectre,Adventure
2015,Spectre,Thriller
2015,Mission: Impossible - Rogue Nation,Action
2015,Mission: Impossible - Rogue Nation,Adventure
2015,Mission: Impossible - Rogue Nation,Thriller
2015,Pitch Perfect 2,Comedy
2015,Pitch Perfect 2,Music
2015,The Revenant,Action
2015,The Revenant,Adventure
2015,The Revenant,Biography
2015,Ant-Man,Action
2015,Ant-Man,Adventure
2015,Ant-Man,Comedy
2015,Home,Animation
2015,Home,Adventure
2015,Home,Comedy
2015,Hotel Transylvania 2,Animation
2015,Hotel Transylvania 2,Comedy
2015,Hotel Transylvania 2,Family
2015,Fifty Shades of Grey,Drama
2015,Fifty Shades of Grey,Romance
2015,Fifty Shades of Grey,Thriller
2015,The SpongeBob Movie: Sponge Out of Water,Animation
2015,The SpongeBob Movie: Sponge Out of Water,Adventure
2015,The SpongeBob Movie: Sponge Out of Water,Comedy
2015,Straight Outta Compton,Biography
2015,Straight Outta Compton,Drama
2015,Straight Outta Compton,History
2015,San Andreas,Action
2015,San Andreas,Adventure
2015,San Andreas,Drama
2015,Mad Max: Fury Road,Action
2015,Mad Max: Fury Road,Adventure
2015,Mad Max: Fury Road,Sci-Fi
2015,Daddy's Home,Comedy
2015,Daddy's Home,Family
2015,Insurgent,Action
2015,Insurgent,Adventure
2015,Insurgent,Sci-Fi
2015,The Peanuts Movie,Animation
2015,The Peanuts Movie,Adventure
2015,The Peanuts Movie,Comedy
2015,The Good Dinosaur,Animation
2015,The Good Dinosaur,Adventure
2015,The Good Dinosaur,Comedy
2015,Spy,Action
2015,Spy,Comedy
2015,Spy,Crime
2015,Trainwreck,Comedy
2015,Trainwreck,Drama
2015,Trainwreck,Romance
2015,Creed,Drama
2015,Creed,Sport
2015,Tomorrowland,Action
2015,Tomorrowland,Adventure
2015,Tomorrowland,Family
2015,Get Hard,Comedy
2015,Get Hard,Crime
2015,Terminator Genisys,Action
2015,Terminator Genisys,Adventure
2015,Terminator Genisys,Sci-Fi
2015,Sisters,Comedy
2015,Alvin and the Chipmunks: The Road Chip,Animation
2015,Alvin and the Chipmunks: The Road Chip,Adventure
2015,Alvin and the Chipmunks: The Road Chip,Comedy
2015,Maze Runner: The Scorch Trials,Action
2015,Maze Runner: The Scorch Trials,Adventure
2015,Maze Runner: The Scorch Trials,Sci-Fi
2015,Ted 2,Comedy
2015,Goosebumps,Adventure
2015,Goosebumps,Comedy
2015,Goosebumps,Family
2015,Pixels,Action
2015,Pixels,Comedy
2015,Pixels,Sci-Fi
2015,The Intern,Comedy
2015,The Intern,Drama
2015,Bridge of Spies,Drama
2015,Bridge of Spies,History
2015,Bridge of Spies,Thriller
2015,Paul Blart: Mall Cop 2,Action
2015,Paul Blart: Mall Cop 2,Comedy
2015,Paul Blart: Mall Cop 2,Crime
2015,The Big Short,Biography
2015,The Big Short,Comedy
2015,The Big Short,Drama
2015,War Room,Drama
2015,Magic Mike XXL,Comedy
2015,Magic Mike XXL,Drama
2015,Magic Mike XXL,Music
2015,The Visit,Horror
2015,The Visit,Mystery
2015,The Visit,Thriller
2015,The Wedding Ringer,Comedy
2015,Black Mass,Biography
2015,Black Mass,Crime
2015,Black Mass,Drama
2015,Vacation,Adventure
2015,Vacation,Comedy
2015,The Perfect Guy,Crime
2015,The Perfect Guy,Drama
2015,The Perfect Guy,Horror
2015,Joy,Drama
2015,Fantastic Four,Action
2015,Fantastic Four,Adventure
2015,Fantastic Four,Drama
2016,Rogue One: A Star Wars Story,Action
2016,Rogue One: A Star Wars Story,Adventure
2016,Rogue One: A Star Wars Story,Sci-Fi
2016,Finding Dory,Animation
2016,Finding Dory,Adventure
2016,Finding Dory,Comedy
2016,Captain America: Civil War,Action
2016,Captain America: Civil War,Adventure
2016,Captain America: Civil War,Sci-Fi
2016,The Secret Life of Pets,Animation
2016,The Secret Life of Pets,Adventure
2016,The Secret Life of Pets,Comedy
2016,The Jungle Book,Adventure
2016,The Jungle Book,Drama
2016,The Jungle Book,Family
2016,Deadpool,Action
2016,Deadpool,Adventure
2016,Deadpool,Comedy
2016,Zootopia,Animation
2016,Zootopia,Adventure
2016,Zootopia,Comedy
2016,Batman v Superman: Dawn of Justice,Action
2016,Batman v Superman: Dawn of Justice,Adventure
2016,Batman v Superman: Dawn of Justice,Sci-Fi
2016,Suicide Squad,Action
2016,Suicide Squad,Adventure
2016,Suicide Squad,Fantasy
2016,Sing,Animation
2016,Sing,Comedy
2016,Sing,Family
2016,Moana,Animation
2016,Moana,Adventure
2016,Moana,Comedy
2016,Fantastic Beasts and Where to Find Them,Adventure
2016,Fantastic Beasts and Where to Find Them,Family
2016,Fantastic Beasts and Where to Find Them,Fantasy
2016,Doctor Strange,Action
2016,Doctor Strange,Adventure
2016,Doctor Strange,Fantasy
2016,Hidden Figures,Biography
2016,Hidden Figures,Drama
2016,Hidden Figures,History
2016,Jason Bourne,Action
2016,Jason Bourne,Thriller
2016,Star Trek Beyond,Action
2016,Star Trek Beyond,Adventure
2016,Star Trek Beyond,Sci-Fi
2016,X-Men: Apocalypse,Action
2016,X-Men: Apocalypse,Adventure
2016,X-Men: Apocalypse,Sci-Fi
2016,Trolls,Animation
2016,Trolls,Adventure
2016,Trolls,Comedy
2016,La La Land,Comedy
2016,La La Land,Drama
2016,La La Land,Music
2016,Kung Fu Panda 3,Animation
2016,Kung Fu Panda 3,Action
2016,Kung Fu Panda 3,Adventure
2016,Split,Horror
2016,Split,Thriller
2016,Ghostbusters,Action
2016,Ghostbusters,Comedy
2016,Ghostbusters,Fantasy
2016,Central Intelligence,Action
2016,Central Intelligence,Comedy
2016,Central Intelligence,Crime
2016,The Legend of Tarzan,Action
2016,The Legend of Tarzan,Adventure
2016,The Legend of Tarzan,Drama
2016,Sully,Biography
2016,Sully,Drama
2016,Bad Moms,Comedy
2016,Angry Birds,Animation
2016,Angry Birds,Action
2016,Angry Birds,Adventure
2016,Independence Day: Resurgence,Action
2016,Independence Day: Resurgence,Adventure
2016,Independence Day: Resurgence,Sci-Fi
2016,The Conjuring 2,Horror
2016,The Conjuring 2,Mystery
2016,The Conjuring 2,Thriller
2016,Arrival,Drama
2016,Arrival,Mystery
2016,Arrival,Sci-Fi
2016,Passengers,Drama
2016,Passengers,Romance
2016,Passengers,Sci-Fi
2016,Sausage Party,Animation
2016,Sausage Party,Adventure
2016,Sausage Party,Comedy
2016,The Magnificent Seven,Action
2016,The Magnificent Seven,Adventure
2016,The Magnificent Seven,Western
2016,Ride Along 2,Action
2016,Ride Along 2,Comedy
2016,Ride Along 2,Crime
2016,Don't Breathe,Crime
2016,Don't Breathe,Horror
2016,Don't Breathe,Thriller
2016,Miss Peregrine's Home for Peculiar Children,Adventure
2016,Miss Peregrine's Home for Peculiar Children,Drama
2016,Miss Peregrine's Home for Peculiar Children,Fantasy
2016,The Accountant,Action
2016,The Accountant,Crime
2016,The Accountant,Drama
2016,Teenage Mutant Ninja Turtles: Out of the Shadows,Action
2016,Teenage Mutant Ninja Turtles: Out of the Shadows,Adventure
2016,Teenage Mutant Ninja Turtles: Out of the Shadows,Comedy
2016,The Purge: Election Year,Action
2016,The Purge: Election Year,Horror
2016,The Purge: Election Year,Sci-Fi
2016,Alice Through the Looking Glass,Adventure
2016,Alice Through the Looking Glass,Family
2016,Alice Through the Looking Glass,Fantasy
2016,Pete's Dragon,Action
2016,Pete's Dragon,Adventure
2016,Pete's Dragon,Comedy
2016,The Girl on the Train,Crime
2016,The Girl on the Train,Drama
2016,The Girl on the Train,Mystery
2016,Tyler Perry's Boo! A Madea Halloween,Comedy
2016,Tyler Perry's Boo! A Madea Halloween,Drama
2016,Tyler Perry's Boo! A Madea Halloween,Horror
2016,Storks,Animation
2016,Storks,Adventure
